method,j,r,window,trial,arm,S,detected,score,pvalue,jaccard,recall,precision
Poisson-MDSS,2,1.5,2022-Q1,0,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",True,91.16164873753684,0.044,,,
Poisson-MDSS,2,1.5,2022-Q1,0,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",True,144.87628048724667,0.005,0.2222222222222222,1.0,0.2222222222222222
Poisson-MDSS,2,1.5,2022-Q2,0,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,73.63880925284727,0.207,,,
Poisson-MDSS,2,1.5,2022-Q2,0,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,68.5707821510384,0.254,0.09090909090909091,0.5,0.1
Poisson-MDSS,2,1.5,2022-Q3,0,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,24.112225185879236,0.539,,,
Poisson-MDSS,2,1.5,2022-Q3,0,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,41.285619360738536,0.236,0.125,1.0,0.125
Poisson-MDSS,2,1.5,2022-Q4,0,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,24.495457952861663,0.428,,,
Poisson-MDSS,2,1.5,2022-Q4,0,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,47.71793503776603,0.092,0.2,1.0,0.2
Poisson-MDSS,2,1.5,2023-Q1,0,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,72.18510386410101,0.272,,,
Poisson-MDSS,2,1.5,2023-Q1,0,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,114.61553080208932,0.078,0.2,1.0,0.2
Poisson-MDSS,2,1.5,2023-Q2,0,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,33.87611999143141,0.659,,,
Poisson-MDSS,2,1.5,2023-Q2,0,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,84.2643254612991,0.201,0.15384615384615385,1.0,0.15384615384615385
Poisson-MDSS,2,1.5,2023-Q3,0,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,42.059716073958626,0.577,,,
Poisson-MDSS,2,1.5,2023-Q3,0,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,123.01446660446226,0.071,0.07692307692307693,0.5,0.08333333333333333
Poisson-MDSS,2,1.5,2023-Q4,0,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,97.6292728381475,0.077,,,
Poisson-MDSS,2,1.5,2023-Q4,0,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",True,110.45423373480966,0.047,0.2,1.0,0.2
Poisson-MDSS,2,1.5,2024-Q1,0,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,143.34443602720125,0.12,,,
Poisson-MDSS,2,1.5,2024-Q1,0,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",True,226.11782997583208,0.035,0.25,1.0,0.25
Poisson-MDSS,2,1.5,2024-Q2,0,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",True,165.55482042217204,0.042,,,
Poisson-MDSS,2,1.5,2024-Q2,0,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",True,264.7173648441162,0.006,0.2,1.0,0.2
Poisson-MDSS,2,1.5,2024-Q3,0,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,92.92871176919546,0.415,,,
Poisson-MDSS,2,1.5,2024-Q3,0,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,146.44456217930403,0.181,0.25,1.0,0.25
Poisson-MDSS,2,1.5,2024-Q4,0,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,111.36930428268457,0.201,,,
Poisson-MDSS,2,1.5,2024-Q4,0,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",True,203.95619057023646,0.028,0.16666666666666666,1.0,0.16666666666666666
Poisson-MDSS,2,1.5,2022-Q1,1,clean,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,47.68075084706788,0.274,,,
Poisson-MDSS,2,1.5,2022-Q1,1,injected,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,71.97890603581857,0.101,0.2222222222222222,1.0,0.2222222222222222
Poisson-MDSS,2,1.5,2022-Q2,1,clean,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,35.019993051123805,0.616,,,
Poisson-MDSS,2,1.5,2022-Q2,1,injected,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,32.23880710957809,0.65,0.18181818181818182,1.0,0.18181818181818182
Poisson-MDSS,2,1.5,2022-Q3,1,clean,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,41.008818562991166,0.238,,,
Poisson-MDSS,2,1.5,2022-Q3,1,injected,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,65.87490452429779,0.061,0.2,1.0,0.2
Poisson-MDSS,2,1.5,2022-Q4,1,clean,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,22.10831110773542,0.487,,,
Poisson-MDSS,2,1.5,2022-Q4,1,injected,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,32.1513147138233,0.261,0.15384615384615385,1.0,0.15384615384615385
Poisson-MDSS,2,1.5,2023-Q1,1,clean,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,15.166609993430239,0.851,,,
Poisson-MDSS,2,1.5,2023-Q1,1,injected,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",True,136.94659658442836,0.036,0.18181818181818182,1.0,0.18181818181818182
Poisson-MDSS,2,1.5,2023-Q2,1,clean,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,47.31942573464461,0.488,,,
Poisson-MDSS,2,1.5,2023-Q2,1,injected,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,47.4428637503429,0.488,0.16666666666666666,1.0,0.16666666666666666
Poisson-MDSS,2,1.5,2023-Q3,1,clean,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,108.38513466589535,0.102,,,
Poisson-MDSS,2,1.5,2023-Q3,1,injected,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,62.89457466058863,0.348,0.07142857142857142,0.5,0.07692307692307691
Poisson-MDSS,2,1.5,2023-Q4,1,clean,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,34.3507242907403,0.582,,,
Poisson-MDSS,2,1.5,2023-Q4,1,injected,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,79.0601696768616,0.147,0.11764705882352941,1.0,0.11764705882352941
Poisson-MDSS,2,1.5,2024-Q1,1,clean,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,19.52786419467879,0.852,,,
Poisson-MDSS,2,1.5,2024-Q1,1,injected,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,127.65215699231075,0.163,0.2222222222222222,1.0,0.2222222222222222
Poisson-MDSS,2,1.5,2024-Q2,1,clean,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,46.48484240790188,0.574,,,
Poisson-MDSS,2,1.5,2024-Q2,1,injected,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",True,189.79937916780145,0.027,0.125,1.0,0.125
Poisson-MDSS,2,1.5,2024-Q3,1,clean,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,117.31802433151145,0.291,,,
Poisson-MDSS,2,1.5,2024-Q3,1,injected,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,147.88050025758614,0.178,0.2222222222222222,1.0,0.2222222222222222
Poisson-MDSS,2,1.5,2024-Q4,1,clean,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,36.94402270367848,0.71,,,
Poisson-MDSS,2,1.5,2024-Q4,1,injected,"{'risk_code': ['P2'], 'placing_basis_group': ['OPEN MARKET']}",False,169.76646363270197,0.062,0.125,1.0,0.125
Poisson-MDSS,2,1.5,2022-Q2,2,clean,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,18.20033365244616,0.82,,,
Poisson-MDSS,2,1.5,2022-Q2,2,injected,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,60.203489721872586,0.337,0.06666666666666667,0.5,0.07142857142857142
Poisson-MDSS,2,1.5,2023-Q1,2,clean,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,67.99448306603216,0.302,,,
Poisson-MDSS,2,1.5,2023-Q1,2,injected,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,66.2743912156066,0.316,0.06666666666666667,0.5,0.07142857142857142
Poisson-MDSS,2,1.5,2023-Q2,2,clean,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,55.59667103622232,0.406,,,
Poisson-MDSS,2,1.5,2023-Q2,2,injected,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,55.59667103622232,0.406,0.07692307692307693,0.5,0.08333333333333333
Poisson-MDSS,2,1.5,2023-Q3,2,clean,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,50.78201225846346,0.48,,,
Poisson-MDSS,2,1.5,2023-Q3,2,injected,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,50.27120461351766,0.486,0.0,0.0,
Poisson-MDSS,2,1.5,2023-Q4,2,clean,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,25.83397405921618,0.688,,,
Poisson-MDSS,2,1.5,2023-Q4,2,injected,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,17.333572109284233,0.81,0.09090909090909091,0.5,0.1
Poisson-MDSS,2,1.5,2024-Q1,2,clean,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,108.0432767824947,0.232,,,
Poisson-MDSS,2,1.5,2024-Q1,2,injected,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,131.84767144439485,0.148,0.0,0.0,
Poisson-MDSS,2,1.5,2024-Q2,2,clean,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",True,183.26897573822828,0.029,,,
Poisson-MDSS,2,1.5,2024-Q2,2,injected,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",True,180.84451500043048,0.031,0.07692307692307693,0.5,0.08333333333333333
Poisson-MDSS,2,1.5,2024-Q3,2,clean,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,65.88531646556166,0.58,,,
Poisson-MDSS,2,1.5,2024-Q3,2,injected,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,105.79804315639805,0.342,0.09090909090909091,0.5,0.1
Poisson-MDSS,2,1.5,2024-Q4,2,clean,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,147.1502226491569,0.1,,,
Poisson-MDSS,2,1.5,2024-Q4,2,injected,"{'syndicate': [2987.0], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,136.29240818808995,0.119,0.1,0.5,0.11111111111111112
Poisson-MDSS,2,1.5,2022-Q1,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",True,112.4735617443911,0.017,,,
Poisson-MDSS,2,1.5,2022-Q1,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",True,171.4889650017913,0.003,0.2222222222222222,1.0,0.2222222222222222
Poisson-MDSS,2,1.5,2022-Q2,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,69.96300613511895,0.236,,,
Poisson-MDSS,2,1.5,2022-Q2,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,54.75345883340131,0.391,0.1111111111111111,0.5,0.125
Poisson-MDSS,2,1.5,2023-Q1,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,47.52808319537296,0.502,,,
Poisson-MDSS,2,1.5,2023-Q1,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,71.73799064430744,0.273,0.1,0.5,0.11111111111111112
Poisson-MDSS,2,1.5,2023-Q2,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,64.82765522226947,0.328,,,
Poisson-MDSS,2,1.5,2023-Q2,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,64.40157072951664,0.329,0.1111111111111111,0.5,0.125
Poisson-MDSS,2,1.5,2023-Q3,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,126.60598336165528,0.067,,,
Poisson-MDSS,2,1.5,2023-Q3,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,51.79262461380977,0.469,0.18181818181818182,1.0,0.18181818181818182
Poisson-MDSS,2,1.5,2023-Q4,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,85.06734685906247,0.12,,,
Poisson-MDSS,2,1.5,2023-Q4,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,83.72678916500688,0.125,0.1,0.5,0.11111111111111112
Poisson-MDSS,2,1.5,2024-Q1,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,187.63822955963366,0.067,,,
Poisson-MDSS,2,1.5,2024-Q1,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,178.508341960385,0.068,0.09090909090909091,0.5,0.1
Poisson-MDSS,2,1.5,2024-Q2,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,51.007920232768114,0.544,,,
Poisson-MDSS,2,1.5,2024-Q2,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,27.50823677310409,0.754,0.07142857142857142,0.5,0.07692307692307691
Poisson-MDSS,2,1.5,2024-Q3,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,40.90052590342349,0.735,,,
Poisson-MDSS,2,1.5,2024-Q3,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,64.97158655754637,0.585,0.18181818181818182,1.0,0.18181818181818182
Poisson-MDSS,2,1.5,2024-Q4,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,105.89211253177871,0.221,,,
Poisson-MDSS,2,1.5,2024-Q4,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Severe Storm - Hail (HL)']}",False,103.35473801075044,0.227,0.07692307692307693,0.5,0.08333333333333333
Poisson-MDSS,2,1.5,2022-Q1,5,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,25.144574562283754,0.596,,,
Poisson-MDSS,2,1.5,2022-Q1,5,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,37.751341679641996,0.401,0.1,0.5,0.11111111111111112
Poisson-MDSS,2,1.5,2022-Q2,5,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,94.01407902800594,0.104,,,
Poisson-MDSS,2,1.5,2022-Q2,5,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,58.9449600183652,0.347,0.18181818181818182,1.0,0.18181818181818182
Poisson-MDSS,2,1.5,2022-Q3,5,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,40.929440546854735,0.242,,,
Poisson-MDSS,2,1.5,2022-Q3,5,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",True,77.16388462392251,0.033,0.18181818181818182,1.0,0.18181818181818182
Poisson-MDSS,2,1.5,2022-Q4,5,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,45.43348421431227,0.104,,,
Poisson-MDSS,2,1.5,2022-Q4,5,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",True,78.68321865571914,0.008,0.125,1.0,0.125
Poisson-MDSS,2,1.5,2023-Q1,5,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,105.10554519636241,0.106,,,
Poisson-MDSS,2,1.5,2023-Q1,5,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,105.46737418955468,0.106,0.06666666666666667,0.5,0.07142857142857142
Poisson-MDSS,2,1.5,2023-Q2,5,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",True,147.87060352769868,0.03,,,
Poisson-MDSS,2,1.5,2023-Q2,5,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",True,140.26419935049202,0.037,0.09090909090909091,0.5,0.1
Poisson-MDSS,2,1.5,2023-Q3,5,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,59.28689665989819,0.379,,,
Poisson-MDSS,2,1.5,2023-Q3,5,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,108.89876279210606,0.1,0.16666666666666666,1.0,0.16666666666666666
Poisson-MDSS,2,1.5,2023-Q4,5,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,35.12838172360574,0.569,,,
Poisson-MDSS,2,1.5,2023-Q4,5,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,65.23617490268373,0.248,0.18181818181818182,1.0,0.18181818181818182
Poisson-MDSS,2,1.5,2024-Q1,5,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,58.607709193317575,0.541,,,
Poisson-MDSS,2,1.5,2024-Q1,5,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,131.92275753825078,0.148,0.18181818181818182,1.0,0.18181818181818182
Poisson-MDSS,2,1.5,2024-Q2,5,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,58.18894550425189,0.483,,,
Poisson-MDSS,2,1.5,2024-Q2,5,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,108.38939509617627,0.172,0.18181818181818182,1.0,0.18181818181818182
Poisson-MDSS,2,1.5,2024-Q3,5,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,144.21207176717473,0.189,,,
Poisson-MDSS,2,1.5,2024-Q3,5,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,202.46167350771543,0.085,0.09090909090909091,0.5,0.1
Poisson-MDSS,2,1.5,2024-Q4,5,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,120.7962865031168,0.163,,,
Poisson-MDSS,2,1.5,2024-Q4,5,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'leader_status': ['LEAD']}",False,115.8078349470024,0.181,0.09090909090909091,0.5,0.1
Poisson-MDSS,2,1.5,2022-Q1,6,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,18.504270830814193,0.719,,,
Poisson-MDSS,2,1.5,2022-Q1,6,injected,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,46.47996557503423,0.289,0.16666666666666666,1.0,0.16666666666666666
Poisson-MDSS,2,1.5,2022-Q2,6,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,23.91055231898909,0.754,,,
Poisson-MDSS,2,1.5,2022-Q2,6,injected,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,85.9854819520094,0.145,0.13333333333333333,1.0,0.13333333333333333
Poisson-MDSS,2,1.5,2022-Q3,6,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,42.77073675019939,0.214,,,
Poisson-MDSS,2,1.5,2022-Q3,6,injected,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",True,91.08851464349809,0.02,0.11764705882352941,1.0,0.11764705882352941
Poisson-MDSS,2,1.5,2022-Q4,6,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,27.667842817415533,0.347,,,
Poisson-MDSS,2,1.5,2022-Q4,6,injected,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,44.239684606417825,0.111,0.13333333333333333,1.0,0.13333333333333333
Poisson-MDSS,2,1.5,2023-Q1,6,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,83.71590882708125,0.195,,,
Poisson-MDSS,2,1.5,2023-Q1,6,injected,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",True,148.7578722899813,0.029,0.15384615384615385,1.0,0.15384615384615385
Poisson-MDSS,2,1.5,2023-Q2,6,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,37.117029610085574,0.611,,,
Poisson-MDSS,2,1.5,2023-Q2,6,injected,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,73.08181457686501,0.271,0.125,1.0,0.125
Poisson-MDSS,2,1.5,2023-Q3,6,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,56.92487610686689,0.403,,,
Poisson-MDSS,2,1.5,2023-Q3,6,injected,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,99.34607318426617,0.131,0.125,1.0,0.125
Poisson-MDSS,2,1.5,2023-Q4,6,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,45.62387517079687,0.433,,,
Poisson-MDSS,2,1.5,2023-Q4,6,injected,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",True,131.29433577124922,0.025,0.2222222222222222,1.0,0.2222222222222222
Poisson-MDSS,2,1.5,2024-Q1,6,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,108.47946114001357,0.23,,,
Poisson-MDSS,2,1.5,2024-Q1,6,injected,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,107.38153855751834,0.236,0.16666666666666666,1.0,0.16666666666666666
Poisson-MDSS,2,1.5,2024-Q2,6,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,132.3433214910369,0.097,,,
Poisson-MDSS,2,1.5,2024-Q2,6,injected,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",True,320.68561804176346,0.002,0.15384615384615385,1.0,0.15384615384615385
Poisson-MDSS,2,1.5,2024-Q3,6,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,98.71473018152975,0.383,,,
Poisson-MDSS,2,1.5,2024-Q3,6,injected,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,154.7641829893094,0.165,0.15384615384615385,1.0,0.15384615384615385
Poisson-MDSS,2,1.5,2024-Q4,6,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,60.66642879165876,0.496,,,
Poisson-MDSS,2,1.5,2024-Q4,6,injected,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0]}",False,94.72742617237859,0.262,0.125,1.0,0.125
Poisson-MDSS,2,1.5,2022-Q1,8,clean,"{'loss_census_division': ['South Atlantic'], 'new_renewal': ['Renewal']}",False,39.12143277268804,0.38,,,
Poisson-MDSS,2,1.5,2022-Q1,8,injected,"{'loss_census_division': ['South Atlantic'], 'new_renewal': ['Renewal']}",False,60.379280441856935,0.162,0.15384615384615385,1.0,0.15384615384615385
Poisson-MDSS,2,1.5,2022-Q2,8,clean,"{'loss_census_division': ['South Atlantic'], 'new_renewal': ['Renewal']}",False,31.96505752686989,0.652,,,
Poisson-MDSS,2,1.5,2022-Q2,8,injected,"{'loss_census_division': ['South Atlantic'], 'new_renewal': ['Renewal']}",False,76.84722325227656,0.191,0.25,1.0,0.25
Poisson-MDSS,2,1.5,2022-Q3,8,clean,"{'loss_census_division': ['South Atlantic'], 'new_renewal': ['Renewal']}",False,31.49687798372246,0.388,,,
Poisson-MDSS,2,1.5,2022-Q3,8,injected,"{'loss_census_division': ['South Atlantic'], 'new_renewal': ['Renewal']}",False,17.9935648982541,0.685,0.0,0.0,
Poisson-MDSS,2,1.5,2022-Q4,8,clean,"{'loss_census_division': ['South Atlantic'], 'new_renewal': ['Renewal']}",False,29.517828861374138,0.306,,,
Poisson-MDSS,2,1.5,2022-Q4,8,injected,"{'loss_census_division': ['South Atlantic'], 'new_renewal': ['Renewal']}",False,32.90059482834694,0.246,0.09090909090909091,0.5,0.1
Poisson-MDSS,2,1.5,2023-Q1,8,clean,"{'loss_census_division': ['South Atlantic'], 'new_renewal': ['Renewal']}",False,105.44988441582115,0.106,,,
Poisson-MDSS,2,1.5,2023-Q1,8,injected,"{'loss_census_division': ['South Atlantic'], 'new_renewal': ['Renewal']}",True,152.66677054560512,0.028,0.15384615384615385,1.0,0.15384615384615385
Poisson-MDSS,2,1.5,2023-Q2,8,clean,"{'loss_census_division': ['South Atlantic'], 'new_renewal': ['Renewal']}",False,127.55194581511253,0.058,,,
Poisson-MDSS,2,1.5,2023-Q2,8,injected,"{'loss_census_division': ['South Atlantic'], 'new_renewal': ['Renewal']}",False,119.5051330000745,0.072,0.07692307692307693,0.5,0.08333333333333333
Poisson-MDSS,2,1.5,2023-Q3,8,clean,"{'loss_census_division': ['South Atlantic'], 'new_renewal': ['Renewal']}",False,20.102258807793344,0.801,,,
Poisson-MDSS,2,1.5,2023-Q3,8,injected,"{'loss_census_division': ['South Atlantic'], 'new_renewal': ['Renewal']}",False,111.42320897666288,0.096,0.06666666666666667,0.5,0.07142857142857142
